Gene,CCA_1,CCA_2,Other_1,Other_2,Total_Reads,Comparison,Biorep,Genome,Isodecoder,ID
nuclear-Ath-SerCGA-171785,68.98305834,46.96283163,32.95471396,68.76179536,131215,Control vs Periodate,Bio Rep2,Nuclear,SerCGA,171785
nuclear-Ath-SerCGA-171794,69.27557579,45.80216791,30.43964232,65.0838652,93075,Control vs Periodate,Bio Rep2,Nuclear,SerCGA,171794
nuclear-Ath-SerGCT-171796,78.93054345,57.69302067,19.39564301,51.93245862,49160,Control vs Periodate,Bio Rep2,Nuclear,SerGCT,171796
nuclear-Ath-SerGCT-171797,79.88650694,54.83866574,15.55969653,54.46968428,168766,Control vs Periodate,Bio Rep2,Nuclear,SerGCT,171797
nuclear-Ath-SerGCT-171798,76.90939881,57.7048571,19.83981538,47.5808765,199490,Control vs Periodate,Bio Rep2,Nuclear,SerGCT,171798
nuclear-Ath-SerGCT-171800,81.94816801,59.26316272,21.41853933,49.31955411,44484,Control vs Periodate,Bio Rep2,Nuclear,SerGCT,171800
nuclear-Ath-SerGCT-183728,81.94915254,64.88095238,21.22830441,50.49161365,37807,Control vs Periodate,Bio Rep2,Nuclear,SerGCT,183728
nuclear-Ath-SerGCT-183752,76.92307692,53.25431625,21.32173913,53.72225745,34415,Control vs Periodate,Bio Rep2,Nuclear,SerGCT,183752
nuclear-Ath-SerTGA-171783,63.00271258,38.99397389,28.91515761,66.05681818,47128,Control vs Periodate,Bio Rep2,Nuclear,SerTGA,171783
nuclear-Ath-SerTGA-171784,64.79859895,44.26309977,32.08848716,66.22876088,28334,Control vs Periodate,Bio Rep2,Nuclear,SerTGA,171784
nuclear-Ath-SerTGA-171792,62.06926482,36.61219973,36.65603695,68.87398432,116890,Control vs Periodate,Bio Rep2,Nuclear,SerTGA,171792
nuclear-Ath-SerTGA-171793,66.26417856,41.92996669,33.56830335,66.37610097,37153,Control vs Periodate,Bio Rep2,Nuclear,SerTGA,171793
nuclear-Ath-ThrAGT-171722,70.46413502,47.76445333,31.94544149,67.8903771,95287,Control vs Periodate,Bio Rep2,Nuclear,ThrAGT,171722
nuclear-Ath-ThrAGT-171723,79.44654088,54.04226341,19.8750252,62.28379257,139474,Control vs Periodate,Bio Rep2,Nuclear,ThrAGT,171723
nuclear-Ath-ThrAGT-171731,76.57692682,53.23997479,23.50185874,66.90631538,166869,Control vs Periodate,Bio Rep2,Nuclear,ThrAGT,171731
nuclear-Ath-ThrCGT-171709,83.48705742,51.12437987,14.04824823,30.17024786,271235,Control vs Periodate,Bio Rep2,Nuclear,ThrCGT,171709
nuclear-Ath-ThrCGT-171710,79.69695224,51.40489293,13.10638298,33.18123422,132840,Control vs Periodate,Bio Rep2,Nuclear,ThrCGT,171710
nuclear-Ath-ThrCGT-171711,82.92253521,47.979312,16.8374817,31.84687269,25764,Control vs Periodate,Bio Rep2,Nuclear,ThrCGT,171711
nuclear-Ath-ThrTGT-171700,72.98777754,53.36604086,28.97875551,58.0171557,755220,Control vs Periodate,Bio Rep2,Nuclear,ThrTGT,171700
nuclear-Ath-ThrTGT-171705,72.95772822,53.38789429,35.56957266,64.50488398,106556,Control vs Periodate,Bio Rep2,Nuclear,ThrTGT,171705
nuclear-Ath-ThrTGT-183732,73.86644683,54.52687694,33.49780702,60.22124832,30118,Control vs Periodate,Bio Rep2,Nuclear,ThrTGT,183732
nuclear-Ath-TrpCCA-171732,70.68645351,36.93895115,44.83385088,84.36288691,4660653,Control vs Periodate,Bio Rep2,Nuclear,TrpCCA,171732
nuclear-Ath-TrpCCA-171734,71.11432294,37.49399188,43.54616268,84.0550324,4170629,Control vs Periodate,Bio Rep2,Nuclear,TrpCCA,171734
nuclear-Ath-TrpCCA-183740,74.16666667,46.37223975,55.39033457,76.32384793,13658,Control vs Periodate,Bio Rep2,Nuclear,TrpCCA,183740
nuclear-Ath-TyrGTA-171663,89.64403454,71.76623069,16.8464629,51.59689887,1399630,Control vs Periodate,Bio Rep2,Nuclear,TyrGTA,171663
nuclear-Ath-TyrGTA-183719,90.51085622,74.25331888,13.99606872,46.58820619,205311,Control vs Periodate,Bio Rep2,Nuclear,TyrGTA,183719
nuclear-Ath-ValAAC-171779,70.8436512,41.06041632,61.3984778,85.98072486,770121,Control vs Periodate,Bio Rep2,Nuclear,ValAAC,171779
nuclear-Ath-ValCAC-171807,68.1616409,45.44959293,50.63845863,71.85556824,130633,Control vs Periodate,Bio Rep2,Nuclear,ValCAC,171807
nuclear-Ath-ValCAC-183758,66.54030327,44.970975,49.28152196,71.36087581,98303,Control vs Periodate,Bio Rep2,Nuclear,ValCAC,183758
nuclear-Ath-ValTAC-171767,74.1977511,50.34676508,56.98013314,82.6105689,670694,Control vs Periodate,Bio Rep2,Nuclear,ValTAC,171767
nuclear-Ath-ValTAC-183729,66.33199465,47.70359848,52.76636105,76.99972774,21528,Control vs Periodate,Bio Rep2,Nuclear,ValTAC,183729
nuclear-Ath-ValTAC-183746,69.53642384,54.18360796,71.26546147,85.4364696,35240,Control vs Periodate,Bio Rep2,Nuclear,ValTAC,183746
nuclear-Ath-eMetCAT-171754,75.3621896,47.17395901,32.66533832,79.62678342,1181265,Control vs Periodate,Bio Rep2,Nuclear,eMetCAT,171754
nuclear-Ath-iMetCAT-171655,85.18518519,54.51112044,63.37209302,66.73181628,8195,Control vs Periodate,Bio Rep2,Nuclear,iMetCAT,171655
nuclear-Ath-iMetCAT-171658,80.66298343,58.5443038,68.13380282,77.18411552,1953,Control vs Periodate,Bio Rep2,Nuclear,iMetCAT,171658
nuclear-Ath-iMetCAT-171659,74.62462462,53.74677003,51.98269647,72.91254941,28449,Control vs Periodate,Bio Rep2,Nuclear,iMetCAT,171659
plastid-Ath-AlaTGC-171845,72.83439865,51.76727976,43.5106218,73.63731779,1581371,Control vs Periodate,Bio Rep2,Plastid,AlaTGC,171845
plastid-Ath-ArgACG-171847,79.2028136,50.52110656,19.65391033,65.01354629,1129343,Control vs Periodate,Bio Rep2,Plastid,ArgACG,171847
plastid-Ath-ArgTCT-171846,81.44291159,62.21952293,17.31102135,50.55847165,233999,Control vs Periodate,Bio Rep2,Plastid,ArgTCT,171846
plastid-Ath-AsnGTT-171848,89.90900277,76.43236025,16.44493952,41.74243265,931136,Control vs Periodate,Bio Rep2,Plastid,AsnGTT,171848
plastid-Ath-AspGTC-171849,83.39700568,58.78334529,25.47706987,59.25948474,587893,Control vs Periodate,Bio Rep2,Plastid,AspGTC,171849
plastid-Ath-CysGCA-171850,91.74162824,75.29469264,10.6329798,37.22381685,277313,Control vs Periodate,Bio Rep2,Plastid,CysGCA,171850
plastid-Ath-GlnTTG-171851,84.31451613,69.65864459,22.01703733,51.4149727,442163,Control vs Periodate,Bio Rep2,Plastid,GlnTTG,171851
plastid-Ath-GluTTC-171852,88.39844718,69.25145874,16.73544057,50.90713212,1383647,Control vs Periodate,Bio Rep2,Plastid,GluTTC,171852
plastid-Ath-GlyGCC-171853,93.31833521,77.80103423,18.54498809,52.05204496,174849,Control vs Periodate,Bio Rep2,Plastid,GlyGCC,171853
plastid-Ath-GlyTCC-171854,90.9255079,71.79039082,11.82324841,39.26741452,209479,Control vs Periodate,Bio Rep2,Plastid,GlyTCC,171854
plastid-Ath-HisGTG-171855,90.35005518,66.37111718,14.976983,40.88156063,1104417,Control vs Periodate,Bio Rep2,Plastid,HisGTG,171855
plastid-Ath-IleCAT-171856,75.45816183,53.68375861,61.22800136,86.32494123,895680,Control vs Periodate,Bio Rep2,Plastid,IleCAT,171856
plastid-Ath-IleGAT-171857,76.9658401,47.78043398,42.03764945,68.55050686,1061059,Control vs Periodate,Bio Rep2,Plastid,IleGAT,171857
plastid-Ath-LeuCAA-171859,80.00473878,58.60481514,22.43296392,56.56387769,393974,Control vs Periodate,Bio Rep2,Plastid,LeuCAA,171859
plastid-Ath-LeuTAA-171860,83.30199323,59.65731063,72.03407657,71.12031462,325571,Control vs Periodate,Bio Rep2,Plastid,LeuTAA,171860
plastid-Ath-LeuTAG-171858,82.02952101,69.50572341,19.71478454,37.55210275,424109,Control vs Periodate,Bio Rep2,Plastid,LeuTAG,171858
plastid-Ath-LysTTT-171861,81.21521336,54.17763347,27.83263598,65.50538119,156871,Control vs Periodate,Bio Rep2,Plastid,LysTTT,171861
plastid-Ath-PheGAA-171864,82.6291783,66.43405443,20.82554022,59.81049486,567047,Control vs Periodate,Bio Rep2,Plastid,PheGAA,171864
plastid-Ath-ProTGG-171865,85.58328002,62.5845054,18.748917,32.68999425,82247,Control vs Periodate,Bio Rep2,Plastid,ProTGG,171865
plastid-Ath-SerGCT-171868,85.10067114,77.16844752,36.93566591,43.83152989,116846,Control vs Periodate,Bio Rep2,Plastid,SerGCT,171868
plastid-Ath-SerGGA-171866,76.39609215,71.20406695,42.93482002,52.52087179,195994,Control vs Periodate,Bio Rep2,Plastid,SerGGA,171866
plastid-Ath-SerTGA-171867,89.29397686,75.06086573,15.32693867,35.43201258,225365,Control vs Periodate,Bio Rep2,Plastid,SerTGA,171867
plastid-Ath-ThrGGT-171869,88.04491998,68.14914215,17.34395556,25.48241559,265695,Control vs Periodate,Bio Rep2,Plastid,ThrGGT,171869
plastid-Ath-ThrTGT-171870,89.49709719,70.70722325,11.59768046,25.71551127,166538,Control vs Periodate,Bio Rep2,Plastid,ThrTGT,171870
plastid-Ath-TrpCCA-171871,87.32847655,58.49557265,16.3222837,51.03463251,321767,Control vs Periodate,Bio Rep2,Plastid,TrpCCA,171871
plastid-Ath-TyrGTA-171872,84.89496921,64.22362008,15.06502502,55.22081808,1093052,Control vs Periodate,Bio Rep2,Plastid,TyrGTA,171872
plastid-Ath-ValGAC-171873,87.87710531,68.67512751,19.24973845,35.04122043,32649,Control vs Periodate,Bio Rep2,Plastid,ValGAC,171873
plastid-Ath-ValTAC-171874,84.74972653,60.56776907,17.153125,36.33232312,114161,Control vs Periodate,Bio Rep2,Plastid,ValTAC,171874
plastid-Ath-eMetCAT-171862,84.77888952,58.8549881,13.19081908,37.23418616,133341,Control vs Periodate,Bio Rep2,Plastid,eMetCAT,171862
plastid-Ath-iMetCAT-171863,86.13562971,69.60314222,35.10757195,65.47436643,71097,Control vs Periodate,Bio Rep2,Plastid,iMetCAT,171863
mitochondrial-Ath-AsnGTT-183766,74.49081627,1.966727285,46.89417124,71.92906166,124450,Periodate vs Deacylated,Bio Rep3,Mitochondrial,AsnGTT,183766
mitochondrial-Ath-AspGTC-171828,53.84051665,15.89142,57.54399611,68.85990995,74967,Periodate vs Deacylated,Bio Rep3,Mitochondrial,AspGTC,171828
mitochondrial-Ath-CysGCA-171829,50.72550358,13.33617125,48.89533489,51.61679466,79838,Periodate vs Deacylated,Bio Rep3,Mitochondrial,CysGCA,171829
mitochondrial-Ath-GlnTTG-171830,63.61306855,14.51355662,46.04217076,71.07933579,5061,Periodate vs Deacylated,Bio Rep3,Mitochondrial,GlnTTG,171830
mitochondrial-Ath-GluTTC-171831,36.18601463,4.718894009,70.31006174,77.1203239,53189,Periodate vs Deacylated,Bio Rep3,Mitochondrial,GluTTC,171831
mitochondrial-Ath-GlyGCC-171832,57.34396201,11.17861482,54.11316056,69.69064572,20995,Periodate vs Deacylated,Bio Rep3,Mitochondrial,GlyGCC,171832
mitochondrial-Ath-HisGTG-171833,56.82766846,29.9408284,50.26137248,65.62045917,44178,Periodate vs Deacylated,Bio Rep3,Mitochondrial,HisGTG,171833
mitochondrial-Ath-IleCAT-171837,55.45571245,54.28973277,74.11100033,69.65428937,5352,Periodate vs Deacylated,Bio Rep3,Mitochondrial,IleCAT,171837
mitochondrial-Ath-LysTTT-171834,49.88066826,10.13986014,80.85883965,84.41699964,16451,Periodate vs Deacylated,Bio Rep3,Mitochondrial,LysTTT,171834
mitochondrial-Ath-ProTGG-171838,72.54150702,0.946073794,52.15398717,76.94405061,12442,Periodate vs Deacylated,Bio Rep3,Mitochondrial,ProTGG,171838
mitochondrial-Ath-SerGCT-171840,73.8451087,35.56280587,44.84825777,55.72941743,9492,Periodate vs Deacylated,Bio Rep3,Mitochondrial,SerGCT,171840
mitochondrial-Ath-SerGGA-171839,70.9202454,34.06940063,56.27682403,65.61822126,2786,Periodate vs Deacylated,Bio Rep3,Mitochondrial,SerGGA,171839
mitochondrial-Ath-SerTGA-171841,70.32803181,37.18274112,40.76254968,54.19936065,10234,Periodate vs Deacylated,Bio Rep3,Mitochondrial,SerTGA,171841
mitochondrial-Ath-TrpCCA-171842,50.69425351,24.36752431,58.00776458,67.74497967,282692,Periodate vs Deacylated,Bio Rep3,Mitochondrial,TrpCCA,171842
mitochondrial-Ath-TyrGTA-171844,56.64903665,29.42767012,76.81527547,81.64750641,34925,Periodate vs Deacylated,Bio Rep3,Mitochondrial,TyrGTA,171844
mitochondrial-Ath-eMetCAT-171836,61.46981627,12.8342246,40.54307116,55.1558753,5289,Periodate vs Deacylated,Bio Rep3,Mitochondrial,eMetCAT,171836
mitochondrial-Ath-iMetCAT-171835,75.35853977,12.36068896,37.3877551,66.41714869,4164,Periodate vs Deacylated,Bio Rep3,Mitochondrial,iMetCAT,171835
nuclear-Ath-AlaAGC-171748,36.63239075,1.227236738,83.07685106,89.20584111,620600,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaAGC,171748
nuclear-Ath-AlaAGC-171749,34.91613545,1.156781871,84.97682004,90.66572654,1668863,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaAGC,171749
nuclear-Ath-AlaAGC-183743,35.41929181,1.013674197,80.87979318,87.68910977,642659,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaAGC,183743
nuclear-Ath-AlaCGC-171750,35.72251007,0.737618546,86.83082159,91.71073231,386249,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaCGC,171750
nuclear-Ath-AlaCGC-171752,36.2805463,0.777121542,85.29027656,90.85845813,600895,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaCGC,171752
nuclear-Ath-AlaCGC-183744,38.48055372,0.780518264,81.82566959,88.54530499,217438,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaCGC,183744
nuclear-Ath-AlaTGC-171747,34.76317222,1.001874475,85.75851767,91.29647184,1871786,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaTGC,171747
nuclear-Ath-AlaTGC-171751,34.60947372,0.758221162,84.10636646,91.09516295,316047,Periodate vs Deacylated,Bio Rep3,Nuclear,AlaTGC,171751
nuclear-Ath-ArgACG-171679,45.39454806,8.6492891,60.48976815,83.81125923,28068,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgACG,171679
nuclear-Ath-ArgACG-171680,45.00456621,10.19818332,59.42426392,83.6858413,153837,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgACG,171680
nuclear-Ath-ArgACG-171681,43.06121471,5.967763421,51.96527666,73.27613826,71520,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgACG,171681
nuclear-Ath-ArgACG-171682,43.56617268,6.464513818,53.68482349,74.51472557,170490,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgACG,171682
nuclear-Ath-ArgACG-171683,40.1249091,7.93285056,68.45336896,86.59932511,119444,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgACG,171683
nuclear-Ath-ArgACG-171772,37.92120704,6.082589286,68.57714797,85.08531003,92994,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgACG,171772
nuclear-Ath-ArgCCG-171678,50.8807795,6.217995611,49.55669345,67.81476731,414495,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgCCG,171678
nuclear-Ath-ArgCCG-171686,49.75149957,3.980099502,69.26682819,79.9,29986,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgCCG,171686
nuclear-Ath-ArgCCG-183763,37.86848073,3.543913713,65.30973451,78.58085809,8115,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgCCG,183763
nuclear-Ath-ArgCCT-171715,39.74945796,0.42408821,62.95073188,75.88792692,37077,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgCCT,171715
nuclear-Ath-ArgCCT-171716,40.00139775,0.764055647,65.10695948,77.40970877,592121,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgCCT,171716
nuclear-Ath-ArgCCT-171719,34.66775133,3.829083631,72.08357238,81.25418033,144963,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgCCT,171719
nuclear-Ath-ArgTCG-171676,33.16057228,3.641896376,65.07898973,74.56546261,572755,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCG,171676
nuclear-Ath-ArgTCG-171677,37.42276329,2.431317476,58.91587356,70.02078783,325940,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCG,171677
nuclear-Ath-ArgTCT-171693,56.06233101,6.362979031,76.18692602,85.5508541,97304,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCT,171693
nuclear-Ath-ArgTCT-171694,59.2909049,6.794425087,78.253682,87.84839327,356568,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCT,171694
nuclear-Ath-ArgTCT-171695,65.25649287,4.72309687,71.99780332,84.71685562,198118,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCT,171695
nuclear-Ath-ArgTCT-171696,62.71539996,5.026677899,73.91160326,84.38500329,65069,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCT,171696
nuclear-Ath-ArgTCT-171714,63.49179988,4.050702673,58.60190103,77.66288124,90672,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCT,171714
nuclear-Ath-ArgTCT-171717,58.21099663,6.502445209,64.27803655,78.14677011,55965,Periodate vs Deacylated,Bio Rep3,Nuclear,ArgTCT,171717
nuclear-Ath-AsnGTT-171725,43.93364929,0.973053892,69.70132108,85.42280415,23093,Periodate vs Deacylated,Bio Rep3,Nuclear,AsnGTT,171725
nuclear-Ath-AsnGTT-171727,45.41560464,1.575318036,70.77258947,84.92179447,304863,Periodate vs Deacylated,Bio Rep3,Nuclear,AsnGTT,171727
nuclear-Ath-AsnGTT-171729,46.62297301,1.695719198,72.23328179,88.37188459,379131,Periodate vs Deacylated,Bio Rep3,Nuclear,AsnGTT,171729
nuclear-Ath-AsnGTT-183736,50.50595619,1.662611517,64.6085498,81.75900584,35578,Periodate vs Deacylated,Bio Rep3,Nuclear,AsnGTT,183736
nuclear-Ath-AsnGTT-183738,43.21923744,1.523178808,69.34180522,84.5292169,74450,Periodate vs Deacylated,Bio Rep3,Nuclear,AsnGTT,183738
nuclear-Ath-AsnGTT-183739,45.13200633,1.921844971,72.35002879,87.23682597,67886,Periodate vs Deacylated,Bio Rep3,Nuclear,AsnGTT,183739
nuclear-Ath-AspGTC-171804,44.42495619,20.61902346,49.2416368,69.04375931,1879440,Periodate vs Deacylated,Bio Rep3,Nuclear,AspGTC,171804
nuclear-Ath-CysGCA-171684,56.19651347,19.61565503,40.82155808,54.93716338,25463,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,171684
nuclear-Ath-CysGCA-171742,55.37294564,20.38934426,49.24606994,55.9566787,5333,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,171742
nuclear-Ath-CysGCA-171756,54.49438202,21.61290323,57.21725197,71.67656464,11867,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,171756
nuclear-Ath-CysGCA-171757,60.83123426,26.66666667,48.45829276,64.54095657,4900,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,171757
nuclear-Ath-CysGCA-171758,53.17341669,22.10346964,51.63188168,60.03466634,46579,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,171758
nuclear-Ath-CysGCA-171759,58.96304468,27.78473091,43.44978166,51.47282114,9705,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,171759
nuclear-Ath-CysGCA-171762,55.23156089,27.76859504,43.780135,57.51404494,3498,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,171762
nuclear-Ath-CysGCA-183742,51.81026581,25.28678304,42.69205515,59.21480879,12531,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,183742
nuclear-Ath-CysGCA-183745,58.60155383,30.50458716,42.72091545,57.7928364,2606,Periodate vs Deacylated,Bio Rep3,Nuclear,CysGCA,183745
nuclear-Ath-GlnCTG-171763,50.41586692,10.79114253,49.54957599,58.90194403,57484,Periodate vs Deacylated,Bio Rep3,Nuclear,GlnCTG,171763
nuclear-Ath-GlnCTG-171765,44.8564048,8.786364972,54.657572,66.51249754,24676,Periodate vs Deacylated,Bio Rep3,Nuclear,GlnCTG,171765
nuclear-Ath-GlnCTG-171773,47.87590833,10.95055018,53.45539692,60.06670549,49638,Periodate vs Deacylated,Bio Rep3,Nuclear,GlnCTG,171773
nuclear-Ath-GlnCTG-171774,44.05958363,10.99333737,51.55625109,58.75335707,39015,Periodate vs Deacylated,Bio Rep3,Nuclear,GlnCTG,171774
nuclear-Ath-GlnCTG-171775,49.89169139,9.413962023,49.05558192,57.76804495,487967,Periodate vs Deacylated,Bio Rep3,Nuclear,GlnCTG,171775
nuclear-Ath-GlnTTG-171777,33.57221248,7.628900868,67.87521206,70.27832859,471047,Periodate vs Deacylated,Bio Rep3,Nuclear,GlnTTG,171777
nuclear-Ath-GlnTTG-183749,35.55544182,6.649567778,59.97398314,64.79676292,157436,Periodate vs Deacylated,Bio Rep3,Nuclear,GlnTTG,183749
nuclear-Ath-GluCTC-171821,65.45110559,15.50258123,47.59508731,71.80409282,104047,Periodate vs Deacylated,Bio Rep3,Nuclear,GluCTC,171821
nuclear-Ath-GluCTC-171824,65.11770236,15.99924324,45.99780623,71.38345485,264185,Periodate vs Deacylated,Bio Rep3,Nuclear,GluCTC,171824
nuclear-Ath-GluCTC-171825,67.13874871,14.11401099,45.93222825,67.88707543,43153,Periodate vs Deacylated,Bio Rep3,Nuclear,GluCTC,171825
nuclear-Ath-GluTTC-171820,58.18901436,16.56809855,55.31544884,75.41927569,479709,Periodate vs Deacylated,Bio Rep3,Nuclear,GluTTC,171820
nuclear-Ath-GluTTC-171822,62.1592465,18.01350048,55.10664059,74.14738732,73741,Periodate vs Deacylated,Bio Rep3,Nuclear,GluTTC,171822
nuclear-Ath-GluTTC-171826,60.94952393,16.25,57.48114463,75.55791711,25560,Periodate vs Deacylated,Bio Rep3,Nuclear,GluTTC,171826
nuclear-Ath-GluTTC-183764,59.01844326,14.96556043,64.439751,80.72187349,26276,Periodate vs Deacylated,Bio Rep3,Nuclear,GluTTC,183764
nuclear-Ath-GlyCCC-171713,45.21962474,2.958001373,63.42570184,77.98653723,532412,Periodate vs Deacylated,Bio Rep3,Nuclear,GlyCCC,171713
nuclear-Ath-GlyGCC-171688,55.64872352,5.005107252,60.30491248,80.54934684,53782,Periodate vs Deacylated,Bio Rep3,Nuclear,GlyGCC,171688
nuclear-Ath-GlyGCC-171690,61.21484764,5.446532513,63.38867462,84.30886459,197468,Periodate vs Deacylated,Bio Rep3,Nuclear,GlyGCC,171690
nuclear-Ath-GlyGCC-171691,54.78609868,4.496775389,65.9271122,83.3127507,1814501,Periodate vs Deacylated,Bio Rep3,Nuclear,GlyGCC,171691
nuclear-Ath-GlyGCC-171692,57.40013098,2.364574377,62.55058246,67.31769004,15272,Periodate vs Deacylated,Bio Rep3,Nuclear,GlyGCC,171692
nuclear-Ath-GlyGCC-183730,27.67857143,0,79.5620438,82.65306122,1136,Periodate vs Deacylated,Bio Rep3,Nuclear,GlyGCC,183730
nuclear-Ath-GlyTCC-171720,36.99738774,3.136337039,75.24875444,84.64220563,711293,Periodate vs Deacylated,Bio Rep3,Nuclear,GlyTCC,171720
nuclear-Ath-HisGTG-171768,41.43413776,12.49818692,64.10530194,63.60004576,246632,Periodate vs Deacylated,Bio Rep3,Nuclear,HisGTG,171768
nuclear-Ath-HisGTG-171770,41.72846549,13.62941652,58.09561753,55.81552395,50274,Periodate vs Deacylated,Bio Rep3,Nuclear,HisGTG,171770
nuclear-Ath-HisGTG-183747,41.47308431,13.0071599,60.37749742,58.00668151,76662,Periodate vs Deacylated,Bio Rep3,Nuclear,HisGTG,183747
nuclear-Ath-HisGTG-183748,35.39878585,10.26678657,67.26737015,64.50686243,47986,Periodate vs Deacylated,Bio Rep3,Nuclear,HisGTG,183748
nuclear-Ath-IleAAT-171735,39.13153368,39.09022653,80.53726313,79.05703542,1151677,Periodate vs Deacylated,Bio Rep3,Nuclear,IleAAT,171735
nuclear-Ath-IleAAT-171736,35.05644226,36.4889564,82.03128883,80.83695777,1366618,Periodate vs Deacylated,Bio Rep3,Nuclear,IleAAT,171736
nuclear-Ath-IleTAT-171721,41.85352709,41.71840577,70.70647271,69.93074375,52077,Periodate vs Deacylated,Bio Rep3,Nuclear,IleTAT,171721
nuclear-Ath-IleTAT-171764,42.58566081,42.36043624,72.35664937,71.39812842,95197,Periodate vs Deacylated,Bio Rep3,Nuclear,IleTAT,171764
nuclear-Ath-LeuAAG-171816,48.64495674,4.738015608,71.58288465,81.81823766,742945,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuAAG,171816
nuclear-Ath-LeuAAG-171817,48.80573117,4.595426195,71.38640003,81.71631012,752287,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuAAG,171817
nuclear-Ath-LeuCAA-171786,41.33405764,4.618553961,67.76524368,76.33850653,172101,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuCAA,171786
nuclear-Ath-LeuCAA-171787,46.69711046,5.999066293,69.32459032,79.24971543,124100,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuCAA,171787
nuclear-Ath-LeuCAA-171789,47.80915287,5.737215626,70.48207987,79.23478452,187422,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuCAA,171789
nuclear-Ath-LeuCAA-171790,49.69193678,4.588212709,67.85991027,77.19252156,173050,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuCAA,171790
nuclear-Ath-LeuCAA-183751,41.12068966,3.82209868,67.44925638,77.16235518,16992,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuCAA,183751
nuclear-Ath-LeuCAG-171781,47.5868584,5.067970427,67.03232058,78.947985,263994,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuCAG,171781
nuclear-Ath-LeuTAA-171698,48.21548499,4.043286954,62.04504488,78.16978193,93443,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuTAA,171698
nuclear-Ath-LeuTAA-171699,48.42753167,4.401956425,62.56957874,78.65008544,101601,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuTAA,171699
nuclear-Ath-LeuTAA-171791,37.25504018,5.469803686,59.06034458,72.86405596,59242,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuTAA,171791
nuclear-Ath-LeuTAG-171673,37.74081341,4.409422416,82.1624739,89.32400585,838060,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuTAG,171673
nuclear-Ath-LeuTAG-171675,36.09885079,4.396561738,78.38846816,87.72488281,730281,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuTAG,171675
nuclear-Ath-LeuTAG-171685,36.64097975,4.138420815,79.83231034,88.29065838,671858,Periodate vs Deacylated,Bio Rep3,Nuclear,LeuTAG,171685
nuclear-Ath-LysCTT-171703,46.7028904,8.907278875,57.19142259,73.35640959,114835,Periodate vs Deacylated,Bio Rep3,Nuclear,LysCTT,171703
nuclear-Ath-LysCTT-171704,48.15383892,9.737192203,48.90803109,65.68154914,1114791,Periodate vs Deacylated,Bio Rep3,Nuclear,LysCTT,171704
nuclear-Ath-LysCTT-183733,50.96648748,8.682038144,46.22670521,61.79860809,25455,Periodate vs Deacylated,Bio Rep3,Nuclear,LysCTT,183733
nuclear-Ath-LysTTT-171707,58.88907487,18.3765309,48.2829407,63.25637859,128642,Periodate vs Deacylated,Bio Rep3,Nuclear,LysTTT,171707
